nombre,url,modelo,categoria,precio,descripcion,opiniones,imagen
Deposito Combustible 75 L,https://www.accesorionautico.com/depositos-combustible-fijos-depositos-combustible-asas-c-19_97_1012.html,[35250415],[Depositos Combustible Sin Asas],"145,00€","Depósito fijo para carburante fabricado en polietileno.,Esta equipado con toma de entrada, salida, aire ,Capacidad de combustible 75 litros.,Altura: 30 cm. Anchura: 35 cm. Longitud: 80 cm. ",10/10  (5 votos),https://www.accesorionautico.com/images/products/35250410-1.jpg
Deposito Combustible 60 L,https://www.accesorionautico.com/depositos-combustible-fijos-depositos-combustible-asas-c-19_97_1012.html,[35250414],[Depositos Combustible Sin Asas],"135,00€","Depósito fijo para carburante fabricado en polietileno.,Esta equipado con toma de entrada, salida, aire ,Capacidad de combustible 60 litros.,Altura: 30 cm. Anchura: 35 cm. Longitud: 65 cm. ",9/10  (9 votos),https://www.accesorionautico.com/images/products/35250410-1.jpg
Deposito Combustible 65 L,https://www.accesorionautico.com/depositos-combustible-fijos-deposito-combustible-asas-c-19_97_246.html,[35250207],[Deposito Combustible Con Asas],"145,00€","Depósito fijo con asas para carburante fabricado en polietileno.,Está equipado con una pletina multifunción para adaptar un medidor mecánico o eléctrico, para alimentar el motor y para rellenar el depósito desde el exterior.,Kit de conexión opcional.,Altura: 28 cm. Anchura: 40 cm. Longitud: 80 cm.",9/10  (11 votos),https://www.accesorionautico.com/images/products/asas40l.jpg
Deposito Combustible 52 L,https://www.accesorionautico.com/depositos-combustible-fijos-depositos-combustible-asas-c-19_97_1012.html,[35250413],[Depositos Combustible Sin Asas],"125,00€","Depósito fijo para carburante fabricado en polietileno.,Esta equipado con toma de entrada, salida, aire ,Capacidad de combustible 52 litros.,Altura: 22 cm. Anchura: 35 cm. Longitud: 80 cm. ",9/10  (5 votos),https://www.accesorionautico.com/images/products/35250410-1.jpg
Deposito Combustible 32 L,https://www.accesorionautico.com/depositos-combustible-fijos-depositos-combustible-asas-c-19_97_1012.html,[35250410],[Depositos Combustible Sin Asas],"95,00€","Depósito fijo para carburante fabricado en polietileno.,Esta equipado con toma de entrada, salida, aire.,Capacidad de combustible 32 litros.,Altura: 23 cm. Anchura: 35 cm. Longitud: 50 cm. ",7/10  (5 votos),https://www.accesorionautico.com/images/products/35250410-1.jpg
Deposito Aguas Negras rectangular 130 L,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-deposito-aguas-negras-rectangular-c-19_332_333.html,[70250337],[Deposito Aguas Negras Rectangular],"105,00€","Depósito de aguas negras fabricado en polietileno rígido de color azul. ,Capacidad 130 Litros.,Dispone de cuatro tomas.  Forma rectangular. Cumple con las normas ISO 8099.,Medidas: (Long x Ancho x Alto): 880 x 500 x 300 mm.",8/10  (10 votos),https://www.accesorionautico.com/images/products/05014250.jpg
Deposito Combustible 42 L,https://www.accesorionautico.com/depositos-combustible-fijos-depositos-combustible-asas-c-19_97_1012.html,[35250412],[Depositos Combustible Sin Asas],"109,00€","Depósito fijo para carburante fabricado en polietileno.,Esta equipado con toma de entrada, salida, aire,Capacidad de combustible 42 litros.,Altura: 23 cm. Anchura: 35 cm. Longitud: 65 cm. ",8/10  (3 votos),https://www.accesorionautico.com/images/products/35250410-1.jpg
Deposito Aguas Negras rectangular 78 L,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-deposito-aguas-negras-rectangular-c-19_332_333.html,[70250336],[Deposito Aguas Negras Rectangular],"87,95€","Depósito de aguas negras fabricado en polietileno rígido de color azul.,Capacidad 78 Litros.,Dispone de cuatro tomas.  Forma rectangular. Cumple con las normas ISO 8099.,Medidas: (Long x Ancho x Alto): 700 x 400 x 260 mm.",0/10  (0 votos),https://www.accesorionautico.com/images/products/05014250.jpg
Defensa Plana 60 X 30 cm Imnasa,https://www.accesorionautico.com/defensas-esfericas-planas-defensas-planas-c-21_114_293.html,[87250305-O],[Defensas Planas],"32,95€","Defensa Plana 60 X 30 cm Imnasa. Defensa semi-rigida plana.,Sin riesgo de que se deshinche. Protege eficazmente el casco de su embarcación.,Fabricada en espuma de polietileno de células cerradas. No absorbe el agua ni retiene los hidrocarburos.,Fácil de guardar en un cofre. No marca el casco. Fácil de limpiar.,Puede ser utilizada tambien como cojin, para sentarse o arrodillarse.,Longitud: 600 mm Ancho: 300 mm Grosor: 75 mm.",0/10  (0 votos),https://www.accesorionautico.com/images/products/defensa-plana.jpg
Deposito Aguas Negras rectangular 60 L Polietileno,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-deposito-aguas-negras-rectangular-c-19_332_333.html,[70250222],[Deposito Aguas Negras Rectangular],"115,00€","Depósito de aguas negras fabricado en polietileno rígido de color Blanco.,Capacidad 60 Litros.,Dispone de ventilacion de 3/4 20mm , salida 1 y 1/2 38mm,Medidas: (Long x Ancho x Alto): 540 x 390 x 300 mm.",0/10  (0 votos),https://www.accesorionautico.com/images/products/70250222.jpg
Deposito Combustible 40 L,https://www.accesorionautico.com/depositos-combustible-fijos-deposito-combustible-asas-c-19_97_246.html,[35250205],[Deposito Combustible Con Asas],"129,00€","Depósito fijo con asas para carburante fabricado en polietileno. ,Está equipado con una pletina multifunción para adaptar un medidor mecánico o eléctrico, para alimentar el motor y para rellenar el depósito desde el exterior.,Kit de conexión opcional.,Altura: 28 cm. Anchura: 40 cm. Longitud: 50 cm.",9/10  (7 votos),https://www.accesorionautico.com/images/products/asas40l.jpg
Deposito Aguas Negras rectangular 80 L Polietileno,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-deposito-aguas-negras-rectangular-c-19_332_333.html,[70250223],[Deposito Aguas Negras Rectangular],"97,00€","Depósito de aguas negras fabricado en polietileno rígido de color Blanco.,Capacidad 80 Litros.,Dispone de ventilacion de 3/4 20mm , salida 1 y 1/2 38mm,Medidas: (Long x Ancho x Alto): 730 x 390 x 300 mm.,Kit conexiones 70250224",0/10  (0 votos),https://www.accesorionautico.com/images/products/70250222.jpg
Deposito Aguas Negras rectangular 47 L,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-deposito-aguas-negras-rectangular-c-19_332_333.html,[70250335],[Deposito Aguas Negras Rectangular],"64,95€","Depósito de aguas negras fabricado en polietileno rígido de color azul.,Capacidad 47 Litros.,Dispone de cuatro tomas.  Forma rectangular. Cumple con las normas ISO 8099.,Medidas: (Long x Ancho x Alto): 480 x 400 x 260 mm.",7/10  (3 votos),https://www.accesorionautico.com/images/products/05014250.jpg
Deposito Combustible Alto 65 L,https://www.accesorionautico.com/depositos-combustible-fijos-deposito-combustible-altos-c-19_97_249.html,[35250324],[Deposito Combustible Altos],"225,00€","Depósito fijo para carburante fabricado en polietileno. ,Está equipado con una pletina multifunción para adaptar un medidor mecánico o eléctrico, para alimentar el motor y para rellenar el depósito desde el exterior. ,Capacidad 65 Litros.,Altura: 44 cm. Anchura: 30 cm. Longitud: 66 cm.",7/10  (1 voto),https://www.accesorionautico.com/images/products/canalto.jpg
Deposito Aguas Negras irregular 75 L con Aforador,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-depositos-aguas-negras-irregular-c-19_332_334.html,[35250444],[Depositos Aguas Negras Irregular],"54,95€","Depósito de aguas negras fabricado en polietileno rígido de color azul con aforador.,Capacidad 75 Litros. ,Forma irregular (trapezoidal) Cumple con las norma ISO 8099 Disponen de cuatro tomas.,Medidas: (Long x Ancho x Alto): 800 x 430 x 290 mm. ",10/10  (5 votos),https://www.accesorionautico.com/images/products/05014050AF.jpg
Deposito Combustible 50 L,https://www.accesorionautico.com/depositos-combustible-fijos-deposito-combustible-asas-c-19_97_246.html,[35250206],[Deposito Combustible Con Asas],"139,00€","Depósito fijo con asas para carburante fabricado en polietileno.,Está equipado con una pletina multifunción para adaptar un medidor mecánico o eléctrico, para alimentar el motor y para rellenar el depósito desde el exterior.,Kit de conexión opcional.,Altura: 28 cm. Anchura: 40 cm. Longitud: 65 cm.",10/10  (3 votos),https://www.accesorionautico.com/images/products/asas40l.jpg
Deposito Aguas Negras irregular 100 L,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-depositos-aguas-negras-irregular-c-19_332_334.html,[70250334],[Depositos Aguas Negras Irregular],"44,95€","Depósito de aguas negras fabricado en polietileno rígido de color azul.,Capacidad 100 Litros. ,Forma irregular (trapezoidal) Cumple con las norma ISO 8099 Disponen de cuatro tomas.,Medidas: (Long x Ancho x Alto): 1005 x 430 x 290 mm. ",0/10  (0 votos),https://www.accesorionautico.com/images/products/05014050.jpg
Deposito Aguas Negras irregular 50 L,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-depositos-aguas-negras-irregular-c-19_332_334.html,[70250332],[Depositos Aguas Negras Irregular],"82,95€","Depósito de aguas negras fabricado en polietileno rígido de color azul.,Capacidad 50 Litros. ,Forma irregular (trapezoidal) Cumple con las norma ISO 8099 Disponen de cuatro tomas.,Medidas: (Long x Ancho x Alto): 550 x 430 x 290 mm. ",9/10  (10 votos),https://www.accesorionautico.com/images/products/05014050.jpg
Deposito Aguas Negras irregular 75 L,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-depositos-aguas-negras-irregular-c-19_332_334.html,[70250333],[Depositos Aguas Negras Irregular],"41,95€","Depósito de aguas negras fabricado en polietileno rígido de color azul.,Capacidad 75 Litros. ,Forma irregular (trapezoidal) Cumple con las norma ISO 8099 Disponen de cuatro tomas.,Medidas: (Long x Ancho x Alto): 800 x 430 x 290 mm. ",9/10  (2 votos),https://www.accesorionautico.com/images/products/05014050.jpg
Deposito Aguas Negras rectangular 47 L mod B,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-deposito-aguas-negras-rectangular-c-19_332_333.html,[70250282],[Deposito Aguas Negras Rectangular],"59,95€","Depósito de aguas negras fabricado en polietileno rígido de color azul.,Capacidad 47 Litros.,Dispone de cuatro tomas de 3/4 y 4 tomas de 1/2 .  Forma rectangular. Cumple con las normas ISO 8099.,Medidas: (Long x Ancho x Alto): 400 x 480 x 250 mm.",0/10  (0 votos),https://www.accesorionautico.com/images/products/Dep aguas negras 47.jpg
Deposito Aguas Negras Flexible 90 lt,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-depositos-aguas-negras-flexibles-c-19_332_1422.html,[60250078],[Depositos Aguas Negras Flexibles],"49,00€","Depósitos de aguas negras, sin racords,Medidas : 740 mm x 920 mm",0/10  (0 votos),https://www.accesorionautico.com/images/products/60250077.jpg
Deposito Aguas Negras con tubo de carga 60 L,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-depositos-aguas-negras-tubo-carga-c-19_332_335.html,[35250308],[Depositos Aguas Negras Con Tubo de Carga],"152,00€","Deposito para aguas negras en polietileno de alta densidad. Con tubo de carga y descarga.,Capacidad 60 Litros. ,Conector con codo de 90º. Diametro entrada 35-50-60 mm. Salida 23-38-50 mm.,Medidas: (Long x Ancho x Alto): 700 x 330 x 330 mm.",10/10  (2 votos),https://www.accesorionautico.com/images/products/35250305-3.jpg
Deposito Combustible 45 L,https://www.accesorionautico.com/depositos-combustible-fijos-depositos-combustible-asas-c-19_97_1012.html,[35250411],[Depositos Combustible Sin Asas],"109,00€","Depósito fijo para carburante fabricado en polietileno.,Esta equipado con toma de entrada, salida, aire.,Capacidad de combustible 45 litros.,Altura: 30 cm. Anchura: 35 cm. Longitud: 50 cm. ",10/10  (5 votos),https://www.accesorionautico.com/images/products/35250410-1.jpg
Deposito Aguas Negras con tubo de carga 50 L,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-depositos-aguas-negras-tubo-carga-c-19_332_335.html,[35250307],[Depositos Aguas Negras Con Tubo de Carga],"135,95€","Deposito para aguas negras en polietileno de alta densidad. Con tubo de carga y descarga.,Capacidad 50 Litros. ,Conector con codo de 90º. Diametro entrada 35-50-60 mm. Salida 23-38-50 mm.,Medidas: (Long x Ancho x Alto): 600 x 330 x 330 mm.",9/10  (8 votos),https://www.accesorionautico.com/images/products/35250305-2.jpg
Deposito Aguas Negras Flexible 60 lt,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-depositos-aguas-negras-flexibles-c-19_332_1422.html,[60250077],[Depositos Aguas Negras Flexibles],"41,95€","Depósitos de aguas negras, sin racords,Medidas : 740 mm x 680 mm",0/10  (0 votos),https://www.accesorionautico.com/images/products/60250077.jpg
Defensa Barco Imnasa Serie B 210X640 mm,https://www.accesorionautico.com/defensas-laterales-defensas-imnasa-anchas-c-21_111_287.html,[87250319-O],[Defensas Imnasa B - Anchas],"17,95€","Defensa Barco Imnasa Serie B 210X640 mm. Defensa con anillas blancas, fabricada en PVC resitente a la abrasion.,Son ideales para proteger el casco de su embarcacion.,Diametro: 210 mm Longitud: 640 mm",10/10  (11 votos),https://www.accesorionautico.com/images/products/anilla-blanca-serie-b-jpg
Defensa Barco de Proa 600x140 mm Imnasa,https://www.accesorionautico.com/defensas-proa-popa-defensas-proa-blanca-c-21_112_288.html,[87250327],[Defensas De Proa Blanca],"23,95€","Defensa Barco de Proa 600x140 mm Imnasa. Defensa de proa fabricada en resina de PVC gris,defensa de proa fabricada en PVC flexible.Ideal para proteger la proa de la embarcación de golpes inesperados. Sus dimensiones son 600 x 140mm y tiene un peso de 1,80 Kg., Características principales ",0/10  (0 votos),https://www.accesorionautico.com/images/products/887250327.jpg
Deposito Aguas Negras irregular 100 L con Aforador,https://www.accesorionautico.com/depositos-aguas-residuales-valvulas-depositos-aguas-negras-irregular-c-19_332_334.html,[35250445],[Depositos Aguas Negras Irregular],"52,95€","Depósito de aguas negras fabricado en polietileno rígido de color azul.,Capacidad 100 Litros. ,Forma irregular (trapezoidal) Cumple con las norma ISO 8099 Disponen de cuatro tomas.,Medidas: (Long x Ancho x Alto): 1005 x 430 x 290 mm. ",0/10  (0 votos),https://www.accesorionautico.com/images/products/05014050.jpg
Defensa Barco de Proa 520 mm Imnasa,https://www.accesorionautico.com/defensas-proa-popa-defensas-proa-blanca-c-21_112_288.html,[87250316-O],[Defensas De Proa Blanca],"26,95€","Defensa Barco de Proa 520 mm Imnasa. Defensa de proa fabricada en resina de PVC blanca, con válvula de seguridad.,Especialmente diseñada para la proa,520 X 540mm",0/10  (0 votos),https://www.accesorionautico.com/images/products/0x6F87A0D6EF2111DEA939F5E6235714FD_1.jpg
Cuentarrevoluciones/Tacometro VDO 0-7000 rev,https://www.accesorionautico.com/cuentarrevolucionestacometro-07000-p-9994.html,[62512394],[Cuentarrevoluciones],"171,00€","Tacometro con iluminacion incorporada a 12 y 24 v .,Escala de 7000 para motores fueraborda.,Diametro 80 mm",0/10  (0 votos),https://www.accesorionautico.com/images/products/tacometro-vdo-6000rpm.jpg
Cuentarrevoluciones/Tacometro VDO 0-6000 rev,https://www.accesorionautico.com/cuentarrevolucionestacometro-06000-p-10002.html,[62512399],[Cuentarrevoluciones],"171,00€","Tacometro con iluminacion incorporada a 12 y 24 v .,Diametro 80 mm",0/10  (0 votos),https://www.accesorionautico.com/images/products/mxDzDue_Q-wdTas73bQyP_g.jpg
Defensa Barco de Proa 360 mm Imnasa,https://www.accesorionautico.com/defensas-proa-popa-defensas-proa-blanca-c-21_112_288.html,[87250315-O],[Defensas De Proa Blanca],"13,95€","Defensa Barco de Proa 360 mm Imnasa. Defensa de proa fabricada en resina de PVC blanca, con válvula de seguridad.,Especialmente diseñada para la proa,360 x 380 mm",0/10  (0 votos),https://www.accesorionautico.com/images/products/0x6F87A0D6EF2111DEA939F5E6235714FD_1.jpg
Defensa Barco Imnasa Serie B 120x450 mm,https://www.accesorionautico.com/defensas-laterales-defensas-imnasa-anchas-c-21_111_287.html,[87250317],[Defensas Imnasa B - Anchas],"9,95€","Defensa Barco Imnasa Serie B 120x450 mm. Defensa con anillas blancas, fabricada en PVC resitente a la abrasion.,Son ideales para proteger el casco de su embarcacion.,Diametro: 120 mm Longitud: 450 mm",9/10  (11 votos),https://www.accesorionautico.com/images/products/anilla-blanca-serie-b-jpg
Defensa Barco Imnasa Serie B 150X520 mm,https://www.accesorionautico.com/defensas-laterales-defensas-imnasa-anchas-c-21_111_287.html,[87250318-O],[Defensas Imnasa B - Anchas],"11,50€","Defensa Barco Imnasa Serie B 150X520 mm. Defensa con anillas blancas, fabricada en PVC resitente a la abrasion.,Son ideales para proteger el casco de su embarcacion.,Diametro: 150 mm Longitud: 520 mm",9/10  (9 votos),https://www.accesorionautico.com/images/products/anilla-blanca-serie-b-jpg
